2026-04-10 20:13:09 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:37 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:38 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
2026-04-10 20:13:39 | DEBUG | negative | +is_negative
